Năm;Tháng;Ngày;Tên Cty nhập khẩu;Địa chỉ Cty nhập khẩu;HS code;Tên hàng;Thuế suất XNK;Đơn vị tính;Số Lượng;Đơn giá Nguyên tệ;Đơn giá khai báo(USD);Trị giá USD;Nguyên tệ;Tỷ giá nguyên tệ;Tỷ giá USD;Mã phương thức thanh toán;Điều kiện giao hàng;Phương tiện vận chuyển;Tên nuớc xuất khẩu;Tên nước nhập khẩu;Chi cục hải quan;Loại hình;Số tờ khai
2024;9;9/17/24;NORTHCOAST SEAFOODS LTD.;ESTATE ROAD NO.1, SOUTH HUMBERSIDE, INDUSTRIAL ESTATE GRIMSBY, NORTH EAST LINCOLNSHIRE, DN31 2TB, UK;03048700;TP-NSTR801201 -472.1.24#&Cá ngừ vây vàng steak ra da, ra xương đông lạnh (đóng gói: 6.4 kgs/thùng)#&VN;0;Kilogam; 	4.806 ; 	6,35 ; 	6,35 ; 	30.521 ;USD; 	24.410,00 ; 	24.410,00 ;KC;FOB;2-Đường biển (container);Viet Nam;United Kingdom;Chi cục HQ CK Cảng Qui Nhơn;Xuất sản phẩm sản xuất xuất khẩu;306744583150
2024;9;9/17/24;NORTHCOAST SEAFOODS LTD.;ESTATE ROAD NO.1, SOUTH HUMBERSIDE, INDUSTRIAL ESTATE GRIMSBY, NORTH EAST LINCOLNSHIRE, DN31 2TB, UK;03048700;TP-NSTR801201 -472.2.24#&Cá ngừ vây vàng steak ra da, ra xương đông lạnh (đóng gói: 11.52 kgs/thùng)#&VN;0;Kilogam; 	12.004 ; 	6,70 ; 	6,70 ; 	80.426 ;USD; 	24.410,00 ; 	24.410,00 ;KC;FOB;2-Đường biển (container);Viet Nam;United Kingdom;Chi cục HQ CK Cảng Qui Nhơn;Xuất sản phẩm sản xuất xuất khẩu;306744583150
2024;9;9/30/24;NORTHCOAST SEAFOODS LTD.;ESTATE ROAD NO.1, SOUTH HUMBERSIDE, INDUSTRIAL ESTATE GRIMSBY, NORTH EAST LINCOLNSHIRE, DN31 2TB, UK;03048700;TP-NSTR801201 -507.1.24#&Cá ngừ vây vàng steak ra da, ra xương đông lạnh (size: 80 - 120 grs/pc)#&VN;0;Kilogam; 	9.619 ; 	6,35 ; 	6,35 ; 	61.082 ;USD; 	24.460,00 ; 	24.460,00 ;KC;FOB;2-Đường biển (container);Viet Nam;United Kingdom;Chi cục HQ CK Cảng Qui Nhơn;Xuất sản phẩm sản xuất xuất khẩu;306782096520
2024;9;9/30/24;NORTHCOAST SEAFOODS LTD.;ESTATE ROAD NO.1, SOUTH HUMBERSIDE, INDUSTRIAL ESTATE GRIMSBY, NORTH EAST LINCOLNSHIRE, DN31 2TB, UK;03048700;TP-NSTR801201 -507.2.24#&Cá ngừ vây vàng steak ra da, ra xương đông lạnh (size: 80 - 120 grs/pc)#&VN;0;Kilogam; 	4.544 ; 	6,35 ; 	6,35 ; 	28.854 ;USD; 	24.460,00 ; 	24.460,00 ;KC;FOB;2-Đường biển (container);Viet Nam;United Kingdom;Chi cục HQ CK Cảng Qui Nhơn;Xuất sản phẩm sản xuất xuất khẩu;306782096520
2024;9;9/30/24;NORTHCOAST SEAFOODS LTD.;ESTATE ROAD NO.1, SOUTH HUMBERSIDE, INDUSTRIAL ESTATE GRIMSBY, NORTH EAST LINCOLNSHIRE, DN31 2TB, UK;03048700;TP-NSTR801201 -507.3.24#&Cá ngừ vây vàng steak ra da, ra xương đông lạnh (size: 80 - 120 grs/pc)#&VN;0;Kilogam; 	4.333 ; 	6,35 ; 	6,35 ; 	27.513 ;USD; 	24.460,00 ; 	24.460,00 ;KC;FOB;2-Đường biển (container);Viet Nam;United Kingdom;Chi cục HQ CK Cảng Qui Nhơn;Xuất sản phẩm sản xuất xuất khẩu;306782096520
2024;9;9/30/24;NORTHCOAST SEAFOODS LTD.;ESTATE ROAD NO.1, SOUTH HUMBERSIDE, INDUSTRIAL ESTATE GRIMSBY, NORTH EAST LINCOLNSHIRE, DN31 2TB, UK;03048700;TP-NSTR801201 -508.1.24#&Cá ngừ vây vàng steak ra da, ra xương đông lạnh (size: 80 - 120 grs/pc)#&VN;0;Kilogam; 	3.888 ; 	6,35 ; 	6,35 ; 	24.689 ;USD; 	24.460,00 ; 	24.460,00 ;KC;FOB;2-Đường biển (container);Viet Nam;United Kingdom;Chi cục HQ CK Cảng Qui Nhơn;Xuất sản phẩm sản xuất xuất khẩu;306781863200
2024;9;9/30/24;NORTHCOAST SEAFOODS LTD.;ESTATE ROAD NO.1, SOUTH HUMBERSIDE, INDUSTRIAL ESTATE GRIMSBY, NORTH EAST LINCOLNSHIRE, DN31 2TB, UK;03048700;TP-NSTR801201 -508.2.24#&Cá ngừ vây vàng steak ra da, ra xương đông lạnh (size: 80 - 120 grs/pc)#&VN;0;Kilogam; 	4.666 ; 	6,35 ; 	6,35 ; 	29.627 ;USD; 	24.460,00 ; 	24.460,00 ;KC;FOB;2-Đường biển (container);Viet Nam;United Kingdom;Chi cục HQ CK Cảng Qui Nhơn;Xuất sản phẩm sản xuất xuất khẩu;306781863200
2024;9;9/30/24;NORTHCOAST SEAFOODS LTD.;ESTATE ROAD NO.1, SOUTH HUMBERSIDE, INDUSTRIAL ESTATE GRIMSBY, NORTH EAST LINCOLNSHIRE, DN31 2TB, UK;03048700;TP-NSTR801201 -508.3.24#&Cá ngừ vây vàng steak ra da, ra xương đông lạnh (size: 80 - 120 grs/pc)#&VN;0;Kilogam; 	9.694 ; 	6,35 ; 	6,35 ; 	61.557 ;USD; 	24.460,00 ; 	24.460,00 ;KC;FOB;2-Đường biển (container);Viet Nam;United Kingdom;Chi cục HQ CK Cảng Qui Nhơn;Xuất sản phẩm sản xuất xuất khẩu;306781863200
2024;9;9/19/24;PHOENIX SEAFOODS (UK) LTD;REGUS, CASTLE COURT 41 LONDON ROAD, REIGATE RH2 9RJ, UNITED KINGDOM, GB;03048700;TP-NRO25C3CH -480.24#&Cá ngừ vây vàng loin ra da, ra xương đông lạnh (size: 2-5 kgs/pc)#&VN;0;Kilogam; 	13.608 ; 	6,30 ; 	6,30 ; 	85.730 ;USD; 	24.410,00 ; 	24.410,00 ;KC;C&F;3-Đường biển (hàng rời, lỏng...);Viet Nam;United Kingdom;Chi cục HQ CK Cảng Qui Nhơn;Xuất sản phẩm sản xuất xuất khẩu;306750967740
2024;9;9/10/24;ALFA INTERNATIONAL SEAFOOD, INC.;7850 N.W. SOUTH RIVER DRIVE, MIAMI, FL 33166, UNITED STATES OF AMERICA, USA, US;03048700;ENT-YLLOC11-100924#&Cá ngừ vây vàng loin (center cut) đông lạnh#&VN;0;Kilogam; 	4.545 ; 	8,60 ; 	8,60 ; 	39.078 ;USD; 	24.580,00 ; 	24.580,00 ;KC;CFR;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306726092910
2024;9;9/10/24;ALFA INTERNATIONAL SEAFOOD, INC.;7850 N.W. SOUTH RIVER DRIVE, MIAMI, FL 33166, UNITED STATES OF AMERICA, USA, US;03048700;ENT-YLST12-100924#&Cá ngừ vây vàng steak đông lạnh#&VN;0;Kilogam; 	4.082 ; 	8,82 ; 	8,82 ; 	36.000 ;USD; 	24.580,00 ; 	24.580,00 ;KC;CFR;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306726092910
2024;9;9/10/24;ALFA INTERNATIONAL SEAFOOD, INC.;7850 N.W. SOUTH RIVER DRIVE, MIAMI, FL 33166, UNITED STATES OF AMERICA, USA, US;03048700;ENT-YLST13-100924#&Cá ngừ vây vàng steak đông lạnh#&VN;0;Kilogam; 	5.897 ; 	9,04 ; 	9,04 ; 	53.300 ;USD; 	24.580,00 ; 	24.580,00 ;KC;CFR;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306726092910
2024;9;9/10/24;ALFA INTERNATIONAL SEAFOOD, INC.;7850 N.W. SOUTH RIVER DRIVE, MIAMI, FL 33166, UNITED STATES OF AMERICA, USA, US;03048700;ENT-YLSK14-100924#&Cá ngừ vây vàng saku đông lạnh#&VN;0;Kilogam; 	1.592 ; 	15,65 ; 	15,65 ; 	24.921 ;USD; 	24.580,00 ; 	24.580,00 ;KC;CFR;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306726092910
2024;9;9/10/24;ALFA INTERNATIONAL SEAFOOD, INC.;7850 N.W. SOUTH RIVER DRIVE, MIAMI, FL 33166, UNITED STATES OF AMERICA, USA, US;03048700;ENT-YLSK15-100924#&Cá ngừ vây vàng saku đông lạnh#&VN;0;Kilogam; 	2.944 ; 	15,65 ; 	15,65 ; 	46.079 ;USD; 	24.580,00 ; 	24.580,00 ;KC;CFR;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306726092910
2024;9;9/10/24;ALFA INTERNATIONAL SEAFOOD, INC.;7850 N.W. SOUTH RIVER DRIVE, MIAMI, FL 33166, UNITED STATES OF AMERICA, USA, US;03048700;ENT-YLLOC21-100924#&Cá ngừ vây vàng loin (center cut) đông lạnh#&VN;0;Kilogam; 	4.545 ; 	8,60 ; 	8,60 ; 	39.078 ;USD; 	24.580,00 ; 	24.580,00 ;KC;CFR;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306727038830
2024;9;9/10/24;ALFA INTERNATIONAL SEAFOOD, INC.;7850 N.W. SOUTH RIVER DRIVE, MIAMI, FL 33166, UNITED STATES OF AMERICA, USA, US;03048700;ENT-YLST22-100924#&Cá ngừ vây vàng steak đông lạnh#&VN;0;Kilogam; 	4.082 ; 	8,82 ; 	8,82 ; 	36.000 ;USD; 	24.580,00 ; 	24.580,00 ;KC;CFR;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306727038830
2024;9;9/10/24;ALFA INTERNATIONAL SEAFOOD, INC.;7850 N.W. SOUTH RIVER DRIVE, MIAMI, FL 33166, UNITED STATES OF AMERICA, USA, US;03048700;ENT-YLST23-100924#&Cá ngừ vây vàng steak đông lạnh#&VN;0;Kilogam; 	5.897 ; 	9,04 ; 	9,04 ; 	53.300 ;USD; 	24.580,00 ; 	24.580,00 ;KC;CFR;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306727038830
2024;9;9/10/24;ALFA INTERNATIONAL SEAFOOD, INC.;7850 N.W. SOUTH RIVER DRIVE, MIAMI, FL 33166, UNITED STATES OF AMERICA, USA, US;03048700;ENT-YLSK24-100924#&Cá ngừ vây vàng saku đông lạnh#&VN;0;Kilogam; 	4.536 ; 	15,65 ; 	15,65 ; 	71.000 ;USD; 	24.580,00 ; 	24.580,00 ;KC;CFR;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306727038830
2024;9;9/6/24;ANOVA FOOD;12855 NW 113TH COURT MEDLEY UNITED STATES OF AMERICA;03048700;Cá ngừ đại dương đông lạnh, phi-lê cắt lát, size 103-31#&VN;0;LBS; 	3.000 ; 	4,42 ; 	4,32 ; 	12.973 ;USD; 	24.690,00 ; 	24.690,00 ;KC;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất kinh doanh;306718672100
2024;9;9/6/24;ANOVA FOOD;12855 NW 113TH COURT MEDLEY UNITED STATES OF AMERICA;03048700;Cá ngừ đại dương đông lạnh, phi-lê cắt lát, size 103-30#&VN;0;LBS; 	3.000 ; 	4,43 ; 	4,33 ; 	13.003 ;USD; 	24.690,00 ; 	24.690,00 ;KC;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất kinh doanh;306718672100
2024;9;9/6/24;ANOVA FOOD;12855 NW 113TH COURT MEDLEY UNITED STATES OF AMERICA;03048700;Cá ngừ đại dương đông lạnh, phi-lê cắt lát, size 103-30#&VN;0;LBS; 	5.000 ; 	4,43 ; 	4,33 ; 	21.671 ;USD; 	24.690,00 ; 	24.690,00 ;KC;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất kinh doanh;306718672100
2024;9;9/6/24;ANOVA FOOD;12855 NW 113TH COURT MEDLEY UNITED STATES OF AMERICA;03048700;Cá ngừ đại dương đông lạnh, phi-lê cắt miếng, size 102-13#&VN;0;LBS; 	6.000 ; 	7,71 ; 	7,54 ; 	45.259 ;USD; 	24.690,00 ; 	24.690,00 ;KC;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất kinh doanh;306718672100
2024;9;9/6/24;ANOVA FOOD;12855 NW 113TH COURT MEDLEY UNITED STATES OF AMERICA;03048700;Cá ngừ đại dương đông lạnh, phi-lê cắt miếng, size 102-21#&VN;0;LBS; 	13.500 ; 	7,71 ; 	7,54 ; 	101.833 ;USD; 	24.690,00 ; 	24.690,00 ;KC;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất kinh doanh;306718672100
2024;9;9/6/24;ANOVA FOOD;12855 NW 113TH COURT MEDLEY UNITED STATES OF AMERICA;03048700;Cá ngừ đại dương đông lạnh, phi-lê cắt hạt lựu, size 104-1#&VN;0;LBS; 	5.000 ; 	4,59 ; 	4,49 ; 	22.454 ;USD; 	24.690,00 ; 	24.690,00 ;KC;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất kinh doanh;306718672100
2024;9;9/6/24;ANOVA FOOD;12855 NW 113TH COURT MEDLEY UNITED STATES OF AMERICA;03048700;Cá ngừ đại dương đông lạnh, phi-lê cắt hạt lựu, size 104-1#&VN;0;LBS; 	3.500 ; 	4,59 ; 	4,49 ; 	15.717 ;USD; 	24.690,00 ; 	24.690,00 ;KC;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất kinh doanh;306718672100
2024;9;9/7/24;ANOVA FOOD;12855 NW 113TH COURT MEDLEY UNITED STATES OF AMERICA;03048700;Cá ngừ đại dương đông lạnh, phi-lê cắt lát, size 103-31#&VN;0;LBS; 	6.000 ; 	4,42 ; 	4,32 ; 	25.937 ;USD; 	24.690,00 ; 	24.690,00 ;KC;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất kinh doanh;306720081900
2024;9;9/7/24;ANOVA FOOD;12855 NW 113TH COURT MEDLEY UNITED STATES OF AMERICA;03048700;Cá ngừ đại dương đông lạnh, phi-lê cắt lát, size 103-30#&VN;0;LBS; 	14.000 ; 	4,43 ; 	4,33 ; 	60.656 ;USD; 	24.690,00 ; 	24.690,00 ;KC;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất kinh doanh;306720081900
2024;9;9/7/24;ANOVA FOOD;12855 NW 113TH COURT MEDLEY UNITED STATES OF AMERICA;03048700;Cá ngừ đại dương đông lạnh, phi-lê cắt miếng, size 102-13#&VN;0;LBS; 	9.000 ; 	7,65 ; 	7,48 ; 	67.336 ;USD; 	24.690,00 ; 	24.690,00 ;KC;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất kinh doanh;306720081900
2024;9;9/7/24;ANOVA FOOD;12855 NW 113TH COURT MEDLEY UNITED STATES OF AMERICA;03048700;Cá ngừ đại dương đông lạnh, phi-lê cắt miếng, size 102-25#&VN;0;LBS; 	10.000 ; 	7,69 ; 	7,52 ; 	75.210 ;USD; 	24.690,00 ; 	24.690,00 ;KC;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất kinh doanh;306720081900
2024;9;9/20/24;ANOVA FOOD;12855 NW 113TH COURT MEDLEY UNITED STATES OF AMERICA;03048700;Cá ngừ đại dương đông lạnh, phi-lê cắt lát, size 103-31#&VN;0;LBS; 	6.000 ; 	4,41 ; 	4,32 ; 	25.918 ;USD; 	24.410,00 ; 	24.410,00 ;KC;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất kinh doanh;306754897060
2024;9;9/20/24;ANOVA FOOD;12855 NW 113TH COURT MEDLEY UNITED STATES OF AMERICA;03048700;Cá ngừ đại dương đông lạnh, phi-lê cắt lát, size 103-30#&VN;0;LBS; 	14.000 ; 	4,41 ; 	4,32 ; 	60.474 ;USD; 	24.410,00 ; 	24.410,00 ;KC;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất kinh doanh;306754897060
2024;9;9/20/24;ANOVA FOOD;12855 NW 113TH COURT MEDLEY UNITED STATES OF AMERICA;03048700;Cá ngừ đại dương đông lạnh, phi-lê cắt miếng, size 102-13#&VN;0;LBS; 	9.000 ; 	7,68 ; 	7,52 ; 	67.703 ;USD; 	24.410,00 ; 	24.410,00 ;KC;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất kinh doanh;306754897060
2024;9;9/20/24;ANOVA FOOD;12855 NW 113TH COURT MEDLEY UNITED STATES OF AMERICA;03048700;Cá ngừ đại dương đông lạnh, phi-lê cắt miếng, size 102-25#&VN;0;LBS; 	10.000 ; 	7,69 ; 	7,53 ; 	75.324 ;USD; 	24.410,00 ; 	24.410,00 ;KC;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất kinh doanh;306754897060
2024;9;9/25/24;ANOVA FOOD;12855 NW 113TH COURT MEDLEY UNITED STATES OF AMERICA;03048700;Cá ngừ đại dương đông lạnh, phi-lê cắt lát, size 103-30#&VN;0;LBS; 	5.000 ; 	4,42 ; 	4,34 ; 	21.695 ;USD; 	24.410,00 ; 	24.410,00 ;KC;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất kinh doanh;306767000430
2024;9;9/25/24;ANOVA FOOD;12855 NW 113TH COURT MEDLEY UNITED STATES OF AMERICA;03048700;Cá ngừ đại dương đông lạnh, phi-lê cắt miếng, size 102-13#&VN;0;LBS; 	14.000 ; 	7,70 ; 	7,56 ; 	105.825 ;USD; 	24.410,00 ; 	24.410,00 ;KC;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất kinh doanh;306767000430
2024;9;9/25/24;ANOVA FOOD;12855 NW 113TH COURT MEDLEY UNITED STATES OF AMERICA;03048700;Cá ngừ đại dương đông lạnh, phi-lê cắt miếng, size 102-13#&VN;0;LBS; 	6.000 ; 	7,70 ; 	7,56 ; 	45.353 ;USD; 	24.410,00 ; 	24.410,00 ;KC;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất kinh doanh;306767000430
2024;9;9/25/24;ANOVA FOOD;12855 NW 113TH COURT MEDLEY UNITED STATES OF AMERICA;03048700;Cá ngừ đại dương đông lạnh, phi-lê cắt miếng, size 102-25#&VN;0;LBS; 	4.000 ; 	7,70 ; 	7,56 ; 	30.236 ;USD; 	24.410,00 ; 	24.410,00 ;KC;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất kinh doanh;306767000430
2024;9;9/25/24;ANOVA FOOD;12855 NW 113TH COURT MEDLEY UNITED STATES OF AMERICA;03048700;Cá ngừ đại dương đông lạnh, phi-lê cắt lát, size 103-31#&VN;0;LBS; 	10.000 ; 	4,42 ; 	4,34 ; 	43.390 ;USD; 	24.410,00 ; 	24.410,00 ;KC;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất kinh doanh;306767000430
2024;9;9/26/24;AROMA INTERNATIONAL INC;;03048700;YF TUNA LOINS CO#&Cá ngừ vây vàng phi lê loins cấp đông#&ID;0;LBS; 	9.000 ; 	4,10 ; 	3,92 ; 	35.280 ;USD; 	24.410,00 ; 	24.410,00 ;KC;CIF;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất sản phẩm sản xuất xuất khẩu;306771156110
2024;9;9/26/24;AROMA INTERNATIONAL INC;;03048700;YF TUNA SAKU CO#&Cá ngừ vây vàng phi lê saku cấp đông#&ID;0;LBS; 	4.840 ; 	7,30 ; 	6,98 ; 	33.781 ;USD; 	24.410,00 ; 	24.410,00 ;KC;CIF;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất sản phẩm sản xuất xuất khẩu;306771156110
2024;9;9/26/24;AROMA INTERNATIONAL INC;;03048700;YF TUNA CUBE CO#&Cá ngừ vây vàng phi lê cube cấp đông#&ID;0;LBS; 	9.900 ; 	4,40 ; 	4,21 ; 	41.647 ;USD; 	24.410,00 ; 	24.410,00 ;KC;CIF;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất sản phẩm sản xuất xuất khẩu;306771156110
2024;9;9/26/24;AROMA INTERNATIONAL INC;;03048700;YF TUNA STRIP 1#&Cá ngừ vây vàng phi lê cắt thỏi cấp đông#&IN#&ID;0;LBS; 	1.100 ; 	4,25 ; 	4,06 ; 	4.470 ;USD; 	24.410,00 ; 	24.410,00 ;KC;CIF;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Phú Yên;Xuất sản phẩm sản xuất xuất khẩu;306771156110
2024;9;9/18/24;ATLANTICA IMPORTS INC.;4374 FOXTAIL LANE WESTON, FLORIDA 33331, USA., US;03048700;24-TUNA0001-L2#&Thịt cá ngừ cắt KHÚC LỚN đông lạnh ( FROZEN TUNA LOIN), đóng gói 30lbs/thùng#&VN;0;LBS; 	45.000 ; 	3,65 ; 	3,50 ; 	157.482 ;USD; 	24.410,00 ; 	24.410,00 ;KC;CIF;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Bình Thuận;Xuất sản phẩm sản xuất xuất khẩu;306747708430
2024;9;9/13/24;BAY HILL SEAFOOD SALES, LLC.;4517 B WEST MARKET STREET, GREENSBORO, NC 27407, US;03048700;24-TUNA0001-S2#&Thịt cá ngừ cắt MIẾNG đông lạnh ( FROZEN TUNA STEAK), đóng gói 10lbs/thùng#&VN;0;LBS; 	6.000 ; 	3,60 ; 	3,60 ; 	21.600 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Bình Thuận;Xuất sản phẩm sản xuất xuất khẩu;306735022330
2024;9;9/13/24;BAY HILL SEAFOOD SALES, LLC.;4517 B WEST MARKET STREET, GREENSBORO, NC 27407, US;03048700;24-TUNA0001-S2#&Thịt cá ngừ cắt MIẾNG đông lạnh ( FROZEN TUNA STEAK), đóng gói 10lbs/thùng#&VN;0;LBS; 	10.000 ; 	4,15 ; 	4,15 ; 	41.500 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Bình Thuận;Xuất sản phẩm sản xuất xuất khẩu;306735022330
2024;9;9/13/24;BAY HILL SEAFOOD SALES, LLC.;4517 B WEST MARKET STREET, GREENSBORO, NC 27407, US;03048700;24-TUNA0001-L2#&Thịt cá ngừ cắt KHÚC LỚN đông lạnh ( FROZEN TUNA LOIN), đóng gói 30lbs/thùng#&VN;0;LBS; 	3.000 ; 	3,90 ; 	3,90 ; 	11.700 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Bình Thuận;Xuất sản phẩm sản xuất xuất khẩu;306735022330
2024;9;9/13/24;BAY HILL SEAFOOD SALES, LLC.;4517 B WEST MARKET STREET, GREENSBORO, NC 27407, US;03048700;24-TUNA0001-SK2#&Thịt cá ngừ cắt LÁT đông lạnh ( FROZEN TUNA SAKU), đóng gói 10lbs/thùng#&VN;0;LBS; 	10.000 ; 	7,05 ; 	7,05 ; 	70.500 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Bình Thuận;Xuất sản phẩm sản xuất xuất khẩu;306735022330
2024;9;9/13/24;BAY HILL SEAFOOD SALES, LLC.;4517 B WEST MARKET STREET, GREENSBORO, NC 27407, US;03048700;24-TUNA0001-CB2#&Thịt cá ngừ cắt HẠT LỰU đông lạnh ( FROZEN TUNA CUBE ), đóng gói 10lbs/thùng#&VN;0;LBS; 	15.000 ; 	4,30 ; 	4,30 ; 	64.500 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;C&F;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Bình Thuận;Xuất sản phẩm sản xuất xuất khẩu;306735022330
2024;9;9/6/24;BEAVER STREET FISHERIES, INC.;1741 WEST BEAVER STREET, JACKSONVILLE, FL 32209-7526 USA, US;03048700;EDW-YLST61-060924#&Cá ngừ vây vàng steak đông lạnh#&VN;0;Kilogam; 	4.323 ; 	9,70 ; 	9,70 ; 	41.932 ;USD; 	24.690,00 ; 	24.690,00 ;KC;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306718590530
2024;9;9/6/24;BEAVER STREET FISHERIES, INC.;1741 WEST BEAVER STREET, JACKSONVILLE, FL 32209-7526 USA, US;03048700;EDW-YLST62-060924#&Cá ngừ vây vàng steak đông lạnh#&VN;0;Kilogam; 	200 ; 	9,70 ; 	9,70 ; 	1.936 ;USD; 	24.690,00 ; 	24.690,00 ;KC;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306718590530
2024;9;9/6/24;BEAVER STREET FISHERIES, INC.;1741 WEST BEAVER STREET, JACKSONVILLE, FL 32209-7526 USA, US;03048700;EDW-YLST63-060924#&Cá ngừ vây vàng steak đông lạnh#&VN;0;Kilogam; 	2.304 ; 	9,70 ; 	9,70 ; 	22.352 ;USD; 	24.690,00 ; 	24.690,00 ;KC;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306718590530
2024;9;9/6/24;BEAVER STREET FISHERIES, INC.;1741 WEST BEAVER STREET, JACKSONVILLE, FL 32209-7526 USA, US;03048700;EDW-YLST64-060924#&Cá ngừ vây vàng steak đông lạnh#&VN;0;Kilogam; 	4.232 ; 	9,92 ; 	9,92 ; 	41.985 ;USD; 	24.690,00 ; 	24.690,00 ;KC;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306718590530
2024;9;9/6/24;BEAVER STREET FISHERIES, INC.;1741 WEST BEAVER STREET, JACKSONVILLE, FL 32209-7526 USA, US;03048700;EDW-YLST65-060924#&Cá ngừ vây vàng steak đông lạnh#&VN;0;Kilogam; 	2.617 ; 	9,92 ; 	9,92 ; 	25.965 ;USD; 	24.690,00 ; 	24.690,00 ;KC;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306718590530
